Games	Sport	Event	Gender	Medallist	CountryCode	CountryName	Medal	Result	Unit	ResultInSeconds
2000	Canoeing	C1 1000m Canadian Singles Men	Men	Ledys Frank Balceiro	CUB	Cuba	Silver	03:56.1	M:S:DD	236.071
2000	Canoeing	C1 1000m Canadian Singles Men	Men	Steve Giles	CAN	Canada	Bronze	03:56.4	M:S:DD	236.437
2000	Canoeing	C1 500m Canadian Singles Men	Men	Gy?rgy Kolonics	HUN	Hungary	Gold	02:24.8	M:S:DD	144.813
2000	Canoeing	C1 500m Canadian Singles Men	Men	Maxim Opalev	RUS	Russia	Silver	02:25.8	M:S:DD	145.809
2000	Canoeing	C1 500m Canadian Singles Men	Men	Andreas Dittmer	GER	Germany	Bronze	02:27.6	M:S:DD	147.591
2000	Canoeing	C2 1000m Canadian Pairs Men	Men	"Mitica Pricop, Florin Popescu"	ROM	Romania	Gold	03:37.4	M:S:DD	217.355
2000	Canoeing	C2 1000m Canadian Pairs Men	Men	"Leobaldo Pereira, Ibrahim Rojas"	CUB	Cuba	Silver	03:38.8	M:S:DD	218.753
2000	Canoeing	C2 1000m Canadian Pairs Men	Men	"Lars Kober, Stefan Utess"	GER	Germany	Bronze	03:41.1	M:S:DD	221.129
2000	Canoeing	C2 500m Canadian Pairs Men	Men	"Ferenc Novak, Imre Pulai"	HUN	Hungary	Gold	01:51.3	M:S:DD	111.284
2000	Canoeing	C2 500m Canadian Pairs Men	Men	"Daniel Jedraszko, Pawel Baraszkiewicz"	POL	Poland	Silver	01:51.5	M:S:DD	111.536
2000	Canoeing	C2 500m Canadian Pairs Men	Men	"Florin Popescu, Mitica Pricop"	ROM	Romania	Bronze	01:54.3	M:S:DD	114.26
2000	Canoeing	K1 1000m Kayak Singles Men	Men	Knut Holmann	NOR	Norway	Gold	03:33.3	M:S:DD	213.269
2000	Canoeing	K1 1000m Kayak Singles Men	Men	Petar Merkov	BUL	Bulgaria	Silver	03:34.6	M:S:DD	214.649
2000	Canoeing	K1 1000m Kayak Singles Men	Men	Tim Brabants	GBR	Great Britain	Bronze	03:35.1	M:S:DD	215.057
2000	Canoeing	K1 500m Kayak Singles Men	Men	Knut Holmann	NOR	Norway	Gold	01:57.8	M:S:DD	117.847
2000	Canoeing	K1 500m Kayak Singles Men	Men	Petar Merkov	BUL	Bulgaria	Silver	01:58.4	M:S:DD	118.393
2000	Canoeing	K1 500m Kayak Singles Men	Men	Michael Kolganov	ISR	Israel	Bronze	01:59.6	M:S:DD	119.563
2000	Canoeing	K1 500m Kayak Singles Women	Women	Josefa Idem Guerrini	ITA	Italy	Gold	02:13.8	M:S:DD	133.848
2000	Canoeing	K1 500m Kayak Singles Women	Women	Caroline Brunet	CAN	Canada	Silver	02:14.6	M:S:DD	134.646
2000	Canoeing	K1 500m Kayak Singles Women	Women	Katrin Borchert	AUS	Australia	Bronze	02:15.1	M:S:DD	135.138
2000	Canoeing	K2 1000m Kayak Pairs Men	Men	"Antonio Rossi, Beniamino Bonomi"	ITA	Italy	Gold	03:14.5	M:S:DD	194.461
2000	Canoeing	K2 1000m Kayak Pairs Men	Men	"Henrik Nilsson, Markus Oscarsson"	SWE	Sweden	Silver	03:16.1	M:S:DD	196.075
2000	Canoeing	K2 1000m Kayak Pairs Men	Men	"Krisztian Bartfai, Krisztian Vereb"	HUN	Hungary	Bronze	03:16.4	M:S:DD	196.357
2000	Canoeing	K2 500m Kayak Pairs Men	Men	"Zoltan Kammerer, Botond Storcz"	HUN	Hungary	Gold	01:47.1	M:S:DD	107.055
2000	Canoeing	K2 500m Kayak Pairs Men	Men	"Andrew Trim, Danny Collins"	AUS	Australia	Silver	01:47.9	M:S:DD	107.895
2000	Canoeing	K2 500m Kayak Pairs Men	Men	"Ronald Rauhe, Tim Wiesk?tter"	GER	Germany	Bronze	01:48.8	M:S:DD	108.771
2000	Canoeing	K2 500m Kayak Pairs Women	Women	"Birgit Fischer, Katrin Wagner"	GER	Germany	Gold	01:57.0	M:S:DD	116.996
2000	Canoeing	K2 500m Kayak Pairs Women	Women	"Szilvia Szabo, Katalin Kovacs"	HUN	Hungary	Silver	01:58.6	M:S:DD	118.58
2000	Canoeing	K2 500m Kayak Pairs Women	Women	"Aneta Pastuszka, Beata Sokolowska"	POL	Poland	Bronze	01:58.8	M:S:DD	118.784
2000	Canoeing	K4 1000m Kayak Fours Men	Men	"Akos Vereckei, Botond Storcz, Zoltan Kammerer, G?bor Horv?th"	HUN	Hungary	Gold	02:55.2	M:S:DD	175.188
2000	Canoeing	K4 1000m Kayak Fours Men	Men	"Bjorn Bach, Jan Sch?fer, Stefan Ulm, Mark Zabel"	GER	Germany	Silver	02:55.7	M:S:DD	175.704
2000	Canoeing	K4 1000m Kayak Fours Men	Men	"Marek Witkowski, Adam Seroczynski, Grzegorz Kotowicz, Dariusz Bialkowski"	POL	Poland	Bronze	02:57.2	M:S:DD	177.192
2000	Canoeing	K4 500m Kayak Fours Women	Women	"Anett Schuck, Manuela Mucke, Birgit Fischer, Katrin Wagner"	GER	Germany	Gold	01:34.5	M:S:DD	94.532
2000	Canoeing	K4 500m Kayak Fours Women	Women	"Szilvia Szabo, Erzsebet Viski, Rita K?b?n, Katalin Kovacs"	HUN	Hungary	Silver	01:34.9	M:S:DD	94.946
2000	Canoeing	K4 500m Kayak Fours Women	Women	"Mariana Limbau, Elena Radu, Raluca Andreea Ionita, Sanda Toma"	ROM	Romania	Bronze	01:37.0	M:S:DD	97.01
2000	Rowing	Coxless Fours Men	Men	"Steven Redgrave, Matthew Pinsent, Timothy Foster, James Cracknell"	GBR	Great Britain	Gold	05:56.2	M:S:DD	356.24
2000	Rowing	Coxless Fours Men	Men	"Lorenzo Carboncini, Riccardo Deirossi, Valter Molea, Carlo Mornati"	ITA	Italy	Silver	05:56.6	M:S:DD	356.62
2000	Rowing	Coxless Fours Men	Men	"Geoff Stewart, James Stewart, Ben Dodwell, Bo Hanson"	AUS	Australia	Bronze	05:57.6	M:S:DD	357.61
2000	Rowing	Coxless Pairs Men	Men	"Michel Andrieux, Jean-Christophe Rolland"	FRA	France	Gold	06:33.0	M:S:DD	392.97
2000	Rowing	Coxless Pairs Men	Men	"Ted Murphy, Sebastian Bea"	USA	United States of America	Silver	06:33.8	M:S:DD	393.8
2000	Rowing	Coxless Pairs Men	Men	"Matthew Long, James Tomkins"	AUS	Australia	Bronze	06:34.3	M:S:DD	394.26
2000	Rowing	Coxless Pairs Women	Women	"Doina Ignat, Georgeta Damian"	ROM	Romania	Gold	07:11.0	M:S:DD	431
2000	Rowing	Coxless Pairs Women	Women	"Rachael Taylor, Kate Slatter"	AUS	Australia	Silver	07:12.6	M:S:DD	432.56
2000	Rowing	Coxless Pairs Women	Women	"Missy Schwen, Karen Kraft"	USA	United States of America	Bronze	07:13.0	M:S:DD	433
2000	Rowing	Double Sculls Men	Men	"Iztok Cop, Luka Spik"	SLO	Slovenia	Gold	06:16.6	M:S:DD	376.63
2000	Rowing	Double Sculls Men	Men	"Olaf Tufte, Fredrik Raaen Bekken"	NOR	Norway	Silver	06:18.0	M:S:DD	377.98
2000	Rowing	Double Sculls Men	Men	"Giovanni Calabrese, Nicola Sartori"	ITA	Italy	Bronze	06:20.5	M:S:DD	380.49
2000	Rowing	Double Sculls Women	Women	"Jana Thieme, Kathrin Boron"	GER	Germany	Gold	06:55.4	M:S:DD	415.44
2000	Rowing	Double Sculls Women	Women	"Eeke van Nes, Pieta van Dishoeck"	NED	Netherlands	Silver	07:00.4	M:S:DD	420.36
2000	Rowing	Double Sculls Women	Women	"Birute Sakickiene, Kristina Poplavskaja"	LTU	Lithuania	Bronze	07:01.7	M:S:DD	421.71
2000	Rowing	Eights Men	Men	"Ben Hunt-Davis, Simon Dennis, Rowley Douglas, Louis Attrill, Steve Trapmore, Kieran West, Andrew Lindsay, Luka Grubor, Fred Scarlett"	GBR	Great Britain	Gold	05:33.1	M:S:DD	333.08
2000	Rowing	Eights Men	Men	"Christian Ryan, Nick Porzig, Mike McKay, Stuart Welch, Robert Jahrling, Brett Hayman, Alastair Gordon, Daniel Burke, Jaime Fernandez"	AUS	Australia	Silver	05:33.9	M:S:DD	333.88
2000	Rowing	Eights Men	Men	"Igor Francetic, Tihomir Frankovic, Igor Boraska, Kresimir Culjak, Branimir Vujevic, Niksa Skelin, Sinisa Skelin, Tomislav Smoljanovic, Silvijo Petrisko"	CRO	Croatia	Bronze	05:34.9	M:S:DD	334.85
2000	Rowing	Eights Women	Women	"Doina Ignat, Liliana Gafencu, Elena Georgescu, Georgeta Damian, Vera Cochelea, Maria Magdalena Dumitrache, Elisabeta Lipa, Ioana Olteanu, Viorica Susanu"	ROM	Romania	Gold	06:06.4	M:S:DD	366.44
2000	Rowing	Eights Women	Women	"Carin ter Beek, Pieta van Dishoeck, Eeke van Nes, Anneke Venema, Marieke Westerhof, Nelleke Penninx, Elien Meijer, Martijntje Quik, Tessa Appeldoorn"	NED	Netherlands	Silver	06:09.4	M:S:DD	369.39
2000	Rowing	Eights Women	Women	"Buffy Alexander, Laryssa Biesenthal, Heather Davis, Alison Korn, Theresa Luke, Emma Robinson, Heather McDermid, Dorota Urbaniak, Lesley Thompson"	CAN	Canada	Bronze	06:11.6	M:S:DD	371.58
2000	Rowing	Lightweight Coxless Fours Men	Men	"Xavier Dorfman, Jean-Christophe Bette, Yves Hocde, Laurent Porchier"	FRA	France	Gold	06:01.7	M:S:DD	361.68
2000	Rowing	Lightweight Coxless Fours Men	Men	"Robert Richards, Anthony Edwards, Simon Burgess, Darren Balmforth"	AUS	Australia	Silver	06:02.1	M:S:DD	362.09
2000	Rowing	Lightweight Coxless Fours Men	Men	"Eskild Ebbesen, Thomas Ebert, Victor Feddersen, Soren Madsen"	DEN	Denmark	Bronze	06:03.5	M:S:DD	363.51
2000	Rowing	Lightweight Double Sculls Men	Men	"Robert Sycz, Tomasz Kucharski"	POL	Poland	Gold	06:21.7	M:S:DD	381.75
2000	Rowing	Lightweight Double Sculls Men	Men	"Elia Luini, Leonardo Pettinari"	ITA	Italy	Silver	06:23.5	M:S:DD	383.47
2000	Rowing	Lightweight Double Sculls Men	Men	"Pascal Touron, Thibaud Chapelle"	FRA	France	Bronze	06:24.9	M:S:DD	384.85
2000	Rowing	Lightweight Double Sculls Women	Women	"Constanta Burcica-Pipota, Angela Alupei"	ROM	Romania	Gold	07:02.6	M:S:DD	422.64
2000	Rowing	Lightweight Double Sculls Women	Women	"Claudia Blasberg, Valerie Viehoff"	GER	Germany	Silver	07:03.0	M:S:DD	422.95
2000	Rowing	Lightweight Double Sculls Women	Women	"Christine Collins, Sarah Garner"	USA	United States of America	Bronze	07:06.4	M:S:DD	426.37
2000	Rowing	Quadruple Sculls Men	Men	"Simone Raineri, Alessio Sartori, Agostino Abbagnale, Rossano Galtarossa"	ITA	Italy	Gold	05:45.6	M:S:DD	345.56
2000	Rowing	Quadruple Sculls Men	Men	"Dirk Lippits, Michiel Bartman, Diederik Simon, Jochem Verberne"	NED	Netherlands	Silver	05:47.9	M:S:DD	347.91
2000	Rowing	Quadruple Sculls Men	Men	"Stephan Volkert, Andr? Willms, Andreas Hajek, Marco Geisler"	GER	Germany	Bronze	05:48.6	M:S:DD	348.64
2000	Rowing	Quadruple Sculls Women	Women	"Manuela Lutze, Manja Kowalski, Kerstin El Qalqili-Kowalski, Meike Evers"	GER	Germany	Gold	06:19.6	M:S:DD	379.58
2000	Rowing	Quadruple Sculls Women	Women	"Katherine Grainger, Guin Batten, Miriam Batten, Gillian Lindsay"	GBR	Great Britain	Silver	06:21.6	M:S:DD	381.64
2000	Rowing	Quadruple Sculls Women	Women	"Larisa Merk, Oxana Dorodnova, Irina Fedotova, Ioulia Levina"	RUS	Russia	Bronze	06:21.6	M:S:DD	381.65
2000	Rowing	Single Sculls Men	Men	Rob Waddell	NZL	New Zealand	Gold	06:48.9	M:S:DD	408.9
2000	Rowing	Single Sculls Men	Men	Xeno M?ller	SUI	Switzerland	Silver	06:50.6	M:S:DD	410.55
2000	Rowing	Single Sculls Men	Men	Marcel Hacker	GER	Germany	Bronze	06:50.8	M:S:DD	410.83
2000	Rowing	Single Sculls Women	Women	Yekaterina Khodotovich	BLR	Belarus	Gold	07:28.1	M:S:DD	448.14
2000	Rowing	Single Sculls Women	Women	Rumyana Neykova	BUL	Bulgaria	Silver	07:28.1	M:S:DD	448.15
2000	Rowing	Single Sculls Women	Women	Katrin Rutschow-Stomporowski	GER	Germany	Bronze	07:29.0	M:S:DD	448.99
2000	Swimming	100m Backstroke Men	Men	Lenny Krayzelburg	USA	United States of America	Gold	53.72	M:S:DD	53.72
2000	Swimming	100m Backstroke Men	Men	Matthew Welsh	AUS	Australia	Silver	54.07	M:S:DD	54.07
2000	Swimming	100m Backstroke Men	Men	Stev Theloke	GER	Germany	Bronze	54.82	M:S:DD	54.82
2000	Swimming	100m Backstroke Women	Women	Diana Mocanu	ROM	Romania	Gold	01:00.2	M:S:DD	60.21
2000	Swimming	100m Backstroke Women	Women	Mai Nakamura	JPN	Japan	Silver	01:00.6	M:S:DD	60.55
2000	Swimming	100m Backstroke Women	Women	Nina Zhivanevskaya	ESP	Spain	Bronze	01:00.9	M:S:DD	60.89
2000	Swimming	100m Breaststroke Men	Men	Domenico Fioravanti	ITA	Italy	Gold	01:00.5	M:S:DD	60.46
2000	Swimming	100m Breaststroke Men	Men	Ed Moses	USA	United States of America	Silver	01:00.7	M:S:DD	60.73
2000	Swimming	100m Breaststroke Men	Men	Roman Sloudnov	RUS	Russia	Bronze	01:00.9	M:S:DD	60.91
2000	Swimming	100m Breaststroke Women	Women	Megan Quann	USA	United States of America	Gold	01:07.1	M:S:DD	67.05
2000	Swimming	100m Breaststroke Women	Women	Leisel Jones	AUS	Australia	Silver	01:07.5	M:S:DD	67.49
2000	Swimming	100m Breaststroke Women	Women	Penny Heyns	RSA	South Africa	Bronze	01:07.6	M:S:DD	67.55
2000	Swimming	100m Butterfly Men	Men	Lars Fr?lander	SWE	Sweden	Gold	52	M:S:DD	52
2000	Swimming	100m Butterfly Men	Men	Michael Klim	AUS	Australia	Silver	52.18	M:S:DD	52.18
2000	Swimming	100m Butterfly Men	Men	Geoff Huegill	AUS	Australia	Bronze	52.22	M:S:DD	52.22
2000	Swimming	100m Butterfly Women	Women	Inge de Bruijn	NED	Netherlands	Gold	56.61	M:S:DD	56.61
2000	Swimming	100m Butterfly Women	Women	Martina Moravkova	SVK	Slovakia	Silver	57.97	M:S:DD	57.97
2000	Swimming	100m Butterfly Women	Women	Dara Torres	USA	United States of America	Bronze	58.2	M:S:DD	58.2
2000	Swimming	100m Freestyle Men	Men	Pieter van den Hoogenband	NED	Netherlands	Gold	48.3	M:S:DD	48.3
2000	Swimming	100m Freestyle Men	Men	Aleksandr Popov	RUS	Russia	Silver	48.69	M:S:DD	48.69
2000	Swimming	100m Freestyle Men	Men	Gary Hall Jr.	USA	United States of America	Bronze	48.73	M:S:DD	48.73
2000	Swimming	100m Freestyle Women	Women	Inge de Bruijn	NED	Netherlands	Gold	53.83	M:S:DD	53.83
2000	Swimming	100m Freestyle Women	Women	Therese Alshammar	SWE	Sweden	Silver	54.33	M:S:DD	54.33
2000	Swimming	100m Freestyle Women	Women	Dara Torres	USA	United States of America	Bronze	54.43	M:S:DD	54.43
2000	Swimming	1500m Freestyle Men	Men	Grant Hackett	AUS	Australia	Gold	14:48.3	M:S:DD	888.33
2000	Swimming	1500m Freestyle Men	Men	Kieren Perkins	AUS	Australia	Silver	14:53.6	M:S:DD	893.59
2000	Swimming	1500m Freestyle Men	Men	Chris Thompson	USA	United States of America	Bronze	14:56.8	M:S:DD	896.81
2000	Swimming	200m Backstroke Men	Men	Lenny Krayzelburg	USA	United States of America	Gold	01:56.8	M:S:DD	116.76
2000	Swimming	200m Backstroke Men	Men	Aaron Peirsol	USA	United States of America	Silver	01:57.4	M:S:DD	117.35
2000	Swimming	200m Backstroke Men	Men	Matthew Welsh	AUS	Australia	Bronze	01:57.6	M:S:DD	117.59
2000	Swimming	200m Backstroke Women	Women	Diana Mocanu	ROM	Romania	Gold	02:08.2	M:S:DD	128.16
2000	Swimming	200m Backstroke Women	Women	Roxana Maracineanu	FRA	France	Silver	02:10.3	M:S:DD	130.25
2000	Swimming	200m Backstroke Women	Women	Miki Nakao	JPN	Japan	Bronze	02:11.1	M:S:DD	131.05
2000	Swimming	200m Breaststroke Men	Men	Domenico Fioravanti	ITA	Italy	Gold	02:10.9	M:S:DD	130.87
2000	Swimming	200m Breaststroke Men	Men	Terence Parkin	RSA	South Africa	Silver	02:12.5	M:S:DD	132.5
2000	Swimming	200m Breaststroke Men	Men	Davide Rummolo	ITA	Italy	Bronze	02:12.7	M:S:DD	132.73
2000	Swimming	200m Breaststroke Women	Women	?gnes Kov?cs	HUN	Hungary	Gold	02:24.4	M:S:DD	144.35
2000	Swimming	200m Breaststroke Women	Women	Kristy Kowal	USA	United States of America	Silver	02:24.6	M:S:DD	144.56
2000	Swimming	200m Breaststroke Women	Women	Amanda Beard	USA	United States of America	Bronze	02:25.3	M:S:DD	145.35
2000	Swimming	200m Butterfly Men	Men	Tom Malchow	USA	United States of America	Gold	01:55.3	M:S:DD	115.35
2000	Swimming	200m Butterfly Men	Men	Denys Sylant'yev	UKR	Ukraine	Silver	01:55.8	M:S:DD	115.76
2000	Swimming	200m Butterfly Men	Men	Justin Norris	AUS	Australia	Bronze	01:56.2	M:S:DD	116.17
2000	Swimming	200m Butterfly Women	Women	Misty Hyman	USA	United States of America	Gold	02:05.9	M:S:DD	125.88
2000	Swimming	200m Butterfly Women	Women	Susan O'Neill	AUS	Australia	Silver	02:06.6	M:S:DD	126.58
2000	Swimming	200m Butterfly Women	Women	Petria Thomas	AUS	Australia	Bronze	02:07.1	M:S:DD	127.12
2000	Swimming	200m Freestyle Men	Men	Pieter van den Hoogenband	NED	Netherlands	Gold	01:45.3	M:S:DD	105.35
2000	Swimming	200m Freestyle Men	Men	Ian Thorpe	AUS	Australia	Silver	01:45.8	M:S:DD	105.83
2000	Swimming	200m Freestyle Men	Men	Massimiliano Rosolino	ITA	Italy	Bronze	01:46.7	M:S:DD	106.65
2000	Swimming	200m Freestyle Women	Women	Susan O'Neill	AUS	Australia	Gold	01:58.2	M:S:DD	118.24
2000	Swimming	200m Freestyle Women	Women	Martina Moravkova	SVK	Slovakia	Silver	01:58.3	M:S:DD	118.32
2000	Swimming	200m Freestyle Women	Women	Claudia Poll	CRC	Costa Rica	Bronze	01:58.8	M:S:DD	118.81
2000	Swimming	200m Individual Medley Men	Men	Massimiliano Rosolino	ITA	Italy	Gold	01:59.0	M:S:DD	118.98
2000	Swimming	200m Individual Medley Men	Men	Tom Dolan	USA	United States of America	Silver	01:59.8	M:S:DD	119.77
2000	Swimming	200m Individual Medley Men	Men	Tom Wilkens	USA	United States of America	Bronze	02:00.9	M:S:DD	120.87
2000	Swimming	200m Individual Medley Women	Women	Yana Klochkova	UKR	Ukraine	Gold	02:10.7	M:S:DD	130.68
2000	Swimming	200m Individual Medley Women	Women	Beatrice Caslaru	ROM	Romania	Silver	02:12.6	M:S:DD	132.57
2000	Swimming	200m Individual Medley Women	Women	Cristina Teuscher	USA	United States of America	Bronze	02:13.3	M:S:DD	133.32
2000	Swimming	400m Freestyle Men	Men	Ian Thorpe	AUS	Australia	Gold	03:40.6	M:S:DD	220.59
2000	Swimming	400m Freestyle Men	Men	Massimiliano Rosolino	ITA	Italy	Silver	03:43.4	M:S:DD	223.4
2000	Swimming	400m Freestyle Men	Men	Klete Keller	USA	United States of America	Bronze	03:47.0	M:S:DD	227
2000	Swimming	400m Freestyle Women	Women	Brooke Bennett	USA	United States of America	Gold	04:05.8	M:S:DD	245.8
2000	Swimming	400m Freestyle Women	Women	Diana Munz	USA	United States of America	Silver	04:07.1	M:S:DD	247.07
2000	Swimming	400m Freestyle Women	Women	Claudia Poll	CRC	Costa Rica	Bronze	04:07.8	M:S:DD	247.83
2000	Swimming	400m Individual Medley Men	Men	Tom Dolan	USA	United States of America	Gold	04:11.8	M:S:DD	251.76
2000	Swimming	400m Individual Medley Men	Men	Erik Vendt	USA	United States of America	Silver	04:14.2	M:S:DD	254.23
2000	Swimming	400m Individual Medley Men	Men	Curtis Myden	CAN	Canada	Bronze	04:15.3	M:S:DD	255.33
2000	Swimming	400m Individual Medley Women	Women	Yana Klochkova	UKR	Ukraine	Gold	04:33.6	M:S:DD	273.59
2000	Swimming	400m Individual Medley Women	Women	Beatrice Caslaru	ROM	Romania	Bronze	04:36.0	M:S:DD	275.96
2000	Swimming	400m Individual Medley Women	Women	Yasuko Tajima	JPN	Japan	Silver	04:37.2	M:S:DD	277.18
2000	Swimming	4x100m Freestyle Relay Men	Men	"Todd Pearson, Adam Pine, Ian Thorpe, Chris Fydler, Ashley Callus, Michael Klim"	AUS	Australia	Gold	03:13.7	M:S:DD	193.67
2000	Swimming	4x100m Freestyle Relay Men	Men	"Jason Lezak, Gary Hall Jr., Anthony Ervin, Josh Davis, Neil Walker, Scott Tucker"	USA	United States of America	Silver	03:13.9	M:S:DD	193.86
2000	Swimming	4x100m Freestyle Relay Men	Men	"Gustavo Fran?a Borges, Carlos Jayme, Fernando Scherer, Edvaldo Silva Filho"	BRA	Brazil	Bronze	03:17.4	M:S:DD	197.4
2000	Swimming	4x100m Freestyle Relay Women	Women	"Courtney Shealy, Ashley Tappin, Dara Torres, Erin Phenix, Amy van Dyken, Jenny Thompson"	USA	United States of America	Gold	03:36.6	M:S:DD	216.61
2000	Swimming	4x100m Freestyle Relay Women	Women	"Wilma van Rijn, Manon van Rooijen, Inge de Bruijn, Chantal Groot, Thamar Henneken"	NED	Netherlands	Silver	03:39.8	M:S:DD	219.83
2000	Swimming	4x100m Freestyle Relay Women	Women	"Louise J?hncke, Anna-Karin Kammerling, Josefin Lillhage, Therese Alshammar, Malin Svahnstrom, Johanna Sj?berg"	SWE	Sweden	Bronze	03:40.3	M:S:DD	220.3
2000	Swimming	4x100m Medley Relay Men	Men	"Neil Walker, Gary Hall Jr., Tommy Hannan, Jason Lezak, Lenny Krayzelburg, Ian Crocker, Ed Moses"	USA	United States of America	Gold	03:33.7	M:S:DD	213.73
2000	Swimming	4x100m Medley Relay Men	Men	"Ryan Mitchell, Adam Pine, Ian Thorpe, Michael Klim, Regan Harrison, Geoff Huegill, Josh Watson, Matthew Welsh"	AUS	Australia	Silver	03:35.3	M:S:DD	215.27
2000	Swimming	4x100m Medley Relay Men	Men	"Jens Kruppa, Stev Theloke, Torsten Spanneberg, Thomas Rupprath"	GER	Germany	Bronze	03:35.9	M:S:DD	215.88
2000	Swimming	4x100m Medley Relay Women	Women	"Staciana Stitts, Courtney Shealy, Ashley Tappin, Dara Torres, Megan Quann, BJ Bedford, Jenny Thompson, Amy van Dyken"	USA	United States of America	Gold	03:58.3	M:S:DD	238.3
2000	Swimming	4x100m Medley Relay Women	Women	"Tarnee White, Dyana Calub, Leisel Jones, Susan O'Neill, Petria Thomas, Giaan Rooney, Sarah Ryan"	AUS	Australia	Silver	04:01.6	M:S:DD	241.59
2000	Swimming	4x100m Medley Relay Women	Women	"Masami Tanaka, Mai Nakamura, Sumika Minamoto, Junko Onishi"	JPN	Japan	Bronze	04:04.2	M:S:DD	244.16
2000	Swimming	4x200m Freestyle Relay Men	Men	"Ian Thorpe, Todd Pearson, Daniel Kowalski, Michael Klim, William Kirby, Grant Hackett"	AUS	Australia	Gold	07:07.0	M:S:DD	427.05
2000	Swimming	4x200m Freestyle Relay Men	Men	"Scott Goldblatt, Nate Dusing, Chad Carvin, Josh Davis, Klete Keller, Jamie Rauch"	USA	United States of America	Silver	07:12.6	M:S:DD	432.64
2000	Swimming	4x200m Freestyle Relay Men	Men	"Johan Kenkhuis, Pieter van den Hoogenband, Marcel Wouda, Mark van der Zijden, Martijn Zuijdweg"	NED	Netherlands	Bronze	07:12.7	M:S:DD	432.7
2000	Swimming	4x200m Freestyle Relay Women	Women	"Diana Munz, Julia Stowers, Lindsay Benko, Kim Black, Samantha Arsenault, Jenny Thompson"	USA	United States of America	Gold	07:57.8	M:S:DD	477.8
2000	Swimming	4x200m Freestyle Relay Women	Women	"Kirsten Thomson, Jacinta van Lint, Elka Graham, Petria Thomas, Susan O'Neill, Giaan Rooney"	AUS	Australia	Silver	07:58.5	M:S:DD	478.52
2000	Swimming	4x200m Freestyle Relay Women	Women	"Antje Buschschulte, Kerstin Kielga?, Sara Harstick, Franziska van Almsick"	GER	Germany	Bronze	07:58.6	M:S:DD	478.64
2000	Swimming	4x200m Freestyle Relay Women	Women	"Britta Steffen, Meike Freitag"	GER	Germany	Bronze	07:58.8	M:S:DD	478.8
2000	Swimming	50m Freestyle Men	Men	Anthony Ervin	USA	United States of America	Gold	21.98	M:S:DD	21.98
2000	Swimming	50m Freestyle Men	Men	Gary Hall Jr.	USA	United States of America	Gold	21.98	M:S:DD	21.98
2000	Swimming	50m Freestyle Men	Men	Pieter van den Hoogenband	NED	Netherlands	Bronze	22.03	M:S:DD	22.03
2000	Swimming	50m Freestyle Women	Women	Inge de Bruijn	NED	Netherlands	Gold	24.32	M:S:DD	24.32
2000	Swimming	50m Freestyle Women	Women	Therese Alshammar	SWE	Sweden	Silver	24.51	M:S:DD	24.51
2000	Swimming	50m Freestyle Women	Women	Dara Torres	USA	United States of America	Bronze	24.63	M:S:DD	24.63
2000	Swimming	800m Freestyle Women	Women	Brooke Bennett	USA	United States of America	Gold	08:19.7	M:S:DD	499.67
2000	Swimming	800m Freestyle Women	Women	Yana Klochkova	UKR	Ukraine	Silver	08:22.7	M:S:DD	502.66
2000	Swimming	800m Freestyle Women	Women	Kaitlin Sandeno	USA	United States of America	Bronze	08:24.3	M:S:DD	504.29
2004	Athletics	10000m Men	Men	Kenenisa Bekele	ETH	Ethiopia	Gold	27:05.1	M:SS:DD	1625.1
2004	Athletics	10000m Men	Men	Seleshi Sehen	ETH	Ethiopia	Silver	27:09.4	M:SS:DD	1629.39
2004	Athletics	10000m Men	Men	Zersenay Tadesse	ERI	Eritrea	Bronze	27:22.6	M:SS:DD	1642.57
2004	Athletics	10000m Women	Women	Huina Xing	CHN	China	Gold	30:24.4	M:SS:DD	1824.36
2004	Athletics	10000m Women	Women	Ejigayehu Dibaba	ETH	Ethiopia	Silver	30:25.0	M:SS:DD	1824.98
2004	Athletics	10000m Women	Women	Derartu Tulu	ETH	Ethiopia	Bronze	30:26.4	M:SS:DD	1826.42
2004	Athletics	100m Hurdles Women	Women	Joanna Hayes	USA	United States of America	Gold	12.37	#:DD	12.37
2004	Athletics	100m Hurdles Women	Women	Olena Krasovska	UKR	Ukraine	Silver	12.45	#:DD	12.45
2004	Athletics	100m Hurdles Women	Women	Melissa Morrison	USA	United States of America	Bronze	12.56	#:DD	12.56
2004	Athletics	100m Men	Men	Justin Gatlin	USA	United States of America	Gold	9.85	#:DD	9.85
2004	Athletics	100m Men	Men	Francis Obikwelu	POR	Portugal	Silver	9.86	#:DD	9.86
2004	Athletics	100m Men	Men	Maurice Greene	USA	United States of America	Bronze	9.87	#:DD	9.87
2004	Athletics	100m Women	Women	Yuliya Nesterenko	BLR	Belarus	Gold	10.93	#:DD	10.93
